fallecer|fallezco|falleces|fallece|fallecemos|fallecéis|fallecen|fallecía|fallecías|fallecía|fallecíamos|fallecíais|fallecían|fallecí|falleciste|falleció|fallecimos|fallecisteis|fallecieron|falleceré|fallecerás|fallecerá|falleceremos|falleceréis|fallecerán|fallezca|fallezcas|fallezca|fallezcamos|fallezcáis|fallezcan|falleciere|fallecieres|falleciere|falleciéremos|falleciereis|fallecieren|falleciera|fallecieras|falleciera|falleciéramos|fallecierais|fallecieran|falleciese|fallecieses|falleciese|falleciésemos|fallecieseis|falleciesen|fallecería|fallecerías|fallecería|falleceríamos|falleceríais|fallecerían
favorecer|favorezco|favoreces|favorece|favorecemos|favorecéis|favorecen|favorecía|favorecías|favorecía|favorecíamos|favorecíais|favorecían|favorecí|favoreciste|favoreció|favorecimos|favorecisteis|favorecieron|favoreceré|favorecerás|favorecerá|favoreceremos|favoreceréis|favorecerán|favorezca|favorezcas|favorezca|favorezcamos|favorezcáis|favorezcan|favoreciere|favorecieres|favoreciere|favoreciéremos|favoreciereis|favorecieren|favoreciera|favorecieras|favoreciera|favoreciéramos|favorecierais|favorecieran|favoreciese|favorecieses|favoreciese|favoreciésemos|favorecieseis|favoreciesen|favorecería|favorecerías|favorecería|favoreceríamos|favoreceríais|favorecerían
florecer|florezco|floreces|florece|florecemos|florecéis|florecen|florecía|florecías|florecía|florecíamos|florecíais|florecían|florecí|floreciste|floreció|florecimos|florecisteis|florecieron|floreceré|florecerás|florecerá|floreceremos|floreceréis|florecerán|florezca|florezcas|florezca|florezcamos|florezcáis|florezcan|floreciere|florecieres|floreciere|floreciéremos|floreciereis|florecieren|floreciera|florecieras|floreciera|floreciéramos|florecierais|florecieran|floreciese|florecieses|floreciese|floreciésemos|florecieseis|floreciesen|florecería|florecerías|florecería|floreceríamos|floreceríais|florecerían
fortalecer|fortalezco|fortaleces|fortalece|fortalecemos|fortalecéis|fortalecen|fortalecía|fortalecías|fortalecía|fortalecíamos|fortalecíais|fortalecían|fortalecí|fortaleciste|fortaleció|fortalecimos|fortalecisteis|fortalecieron|fortaleceré|fortalecerás|fortalecerá|fortaleceremos|fortaleceréis|fortalecerán|fortalezca|fortalezcas|fortalezca|fortalezcamos|fortalezcáis|fortalezcan|fortaleciere|fortalecieres|fortaleciere|fortaleciéremos|fortaleciereis|fortalecieren|fortaleciera|fortalecieras|fortaleciera|fortaleciéramos|fortalecierais|fortalecieran|fortaleciese|fortalecieses|fortaleciese|fortaleciésemos|fortalecieseis|fortaleciesen|fortalecería|fortalecerías|fortalecería|fortaleceríamos|fortaleceríais|fortalecerían
forzar|fuerzo|fuerzas|fuerza|forzamos|forzáis|fuerzan|forzaba|forzabas|forzaba|forzábamos|forzabais|forzaban|forcé|forzaste|forzó|forzamos|forzasteis|forzaron|forzaré|forzarás|forzará|forzaremos|forzaréis|forzarán|fuerce|fuerces|fuerce|forcemos|forcéis|fuercen|forzare|forzares|forzare|forzáremos|forzareis|forzaren|forzara|forzaras|forzara|forzáramos|forzarais|forzaran|forzase|forzases|forzase|forzásemos|forzaseis|forzasen|forzaría|forzarías|forzaría|forzaríamos|forzaríais|forzarían
fregar|friego|friegas|friega|fregamos|fregáis|friegan|fregaba|fregabas|fregaba|fregábamos|fregabais|fregaban|fregué|fregaste|fregó|fregamos|fregasteis|fregaron|fregaré|fregarás|fregará|fregaremos|fregaréis|fregarán|friegue|friegues|friegue|freguemos|freguéis|frieguen|fregare|fregares|fregare|fregáremos|fregareis|fregaren|fregara|fregaras|fregara|fregáramos|fregarais|fregaran|fregase|fregases|fregase|fregásemos|fregaseis|fregasen|fregaría|fregarías|fregaría|fregaríamos|fregaríais|fregarían
freír|frío|fríes|fríe|freímos|freís|fríen|freía|freías|freía|freíamos|freíais|freían|freí|freíste|frio|freímos|freísteis|frieron|freiré|freirás|freirá|freiremos|freiréis|freirán|fría|frías|fría|friamos|friais|frían|friere|frieres|friere|friéremos|friereis|frieren|friera|frieras|friera|friéramos|frierais|frieran|friese|frieses|friese|friésemos|frieseis|friesen|freiría|freirías|freiría|freiríamos|freiríais|freirían
gemir|gimo|gimes|gime|gemimos|gemís|gimen|gemía|gemías|gemía|gemíamos|gemíais|gemían|gemí|gemiste|gimió|gemimos|gemisteis|gimieron|gemiré|gemirás|gemirá|gemiremos|gemiréis|gemirán|gima|gimas|gima|gimamos|gimáis|giman|gimiere|gimieres|gimiere|gimiéremos|gimiereis|gimieren|gimiera|gimieras|gimiera|gimiéramos|gimierais|gimieran|gimiese|gimieses|gimiese|gimiésemos|gimieseis|gimiesen|gemiría|gemirías|gemiría|gemiríamos|gemiríais|gemirían
gobernar|gobierno|gobiernas|gobierna|gobernamos|gobernáis|gobiernan|gobernaba|gobernabas|gobernaba|gobernábamos|gobernabais|gobernaban|goberné|gobernaste|gobernó|gobernamos|gobernasteis|gobernaron|gobernaré|gobernarás|gobernará|gobernaremos|gobernaréis|gobernarán|gobierne|gobiernes|gobierne|gobernemos|gobernéis|gobiernen|gobernare|gobernares|gobernare|gobernáremos|gobernareis|gobernaren|gobernara|gobernaras|gobernara|gobernáramos|gobernarais|gobernaran|gobernase|gobernases|gobernase|gobernásemos|gobernaseis|gobernasen|gobernaría|gobernarías|gobernaría|gobernaríamos|gobernaríais|gobernarían
guarnecer|guarnezco|guarneces|guarnece|guarnecemos|guarnecéis|guarnecen|guarnecía|guarnecías|guarnecía|guarnecíamos|guarnecíais|guarnecían|guarnecí|guarneciste|guarneció|guarnecimos|guarnecisteis|guarnecieron|guarneceré|guarnecerás|guarnecerá|guarneceremos|guarneceréis|guarnecerán|guarnezca|guarnezcas|guarnezca|guarnezcamos|guarnezcáis|guarnezcan|guarneciere|guarnecieres|guarneciere|guarneciéremos|guarneciereis|guarnecieren|guarneciera|guarnecieras|guarneciera|guarneciéramos|guarnecierais|guarnecieran|guarneciese|guarnecieses|guarneciese|guarneciésemos|guarnecieseis|guarneciesen|guarnecería|guarnecerías|guarnecería|guarneceríamos|guarneceríais|guarnecerían
haber|he|has|ha|hay|hemos|habéis|han|había|habías|había|habíamos|habíais|habían|hube|hubiste|hubo|hubimos|hubisteis|hubieron|habré|habrás|habrá|habremos|habréis|habránhaya|hayas|haya|hayamos|hayáis|hayan|hubiere|hubieres|hubiere|hubiéremos|hubiereis|hubieren|hubiera|hubieras|hubiera|hubiéramos|hubierais|hubieran|hubiese|hubieses|hubiese|hubiésemos|hubieseis|hubiesen|habría|habrías|habría|habríamos|habríais|habrían
hacer|hago|haces|hace|hacemos|hacéis|hacen|hacía|hacías|hacía|hacíamos|hacíais|hacían|hice|hiciste|hizo|hicimos|hicisteis|hicieron|haré|harás|hará|haremos|haréis|harán|haga|hagas|haga|hagamos|hagáis|hagan|hiciere|hicieres|hiciere|hiciéremos|hiciereis|hicieren|hiciera|hicieras|hiciera|hiciéramos|hicierais|hicieran|hiciese|hicieses|hiciese|hiciésemos|hicieseis|hiciesen|haría|harías|haría|haríamos|haríais|harían
heder|hiedo|hiedes|hiede|hedemos|hedéis|hieden|hedía|hedías|hedía|hedíamos|hedíais|hedían|hedí|hediste|hedió|hedimos|hedisteis|hedieron|hederé|hederás|hederá|hederemos|hederéis|hederán|hieda|hiedas|hieda|hedamos|hedáis|hiedan|hediere|hedieres|hediere|hediéremos|hediereis|hedieren|hediera|hedieras|hediera|hediéramos|hedierais|hedieran|hediese|hedieses|hediese|hediésemos|hedieseis|hediesen|hedería|hederías|hedería|hederíamos|hederíais|hederían
helar|hielo|hielas|hiela|helamos|heláis|hielan|helaba|helabas|helaba|helábamos|helabais|helaban|helé|helaste|heló|helamos|helasteis|helaron|helaré|helarás|helará|helaremos|helaréis|helarán|hiele|hieles|hiele|helemos|heléis|hielen|helare|helares|helare|heláremos|helareis|helaren|helara|helaras|helara|heláramos|helarais|helaran|helase|helases|helase|helásemos|helaseis|helasen|helaría|helarías|helaría|helaríamos|helaríais|helarían
henchir|hincho|hinches|hinche|henchimos|henchís|hinchen|henchía|henchías|henchía|henchíamos|henchíais|henchían|henchí|henchiste|hinchó|henchimos|henchisteis|hincheron|henchiré|henchirás|henchirá|henchiremos|henchiréis|henchirán|hincha|hinchas|hincha|hinchamos|hincháis|hinchan|hinchere|hincheres|hinchere|hinchéremos|hinchereis|hincheren|hinchera|hincheras|hinchera|hinchéramos|hincherais|hincheran|hinchese|hincheses|hinchese|hinchésemos|hincheseis|hinchesen|henchiría|henchirías|henchiría|henchiríamos|henchiríais|henchirían
herir|hiero|hieres|hiere|herimos|herís|hieren|hería|herías|hería|heríamos|heríais|herían|herí|heriste|hirió|herimos|heristeis|hirieron|heriré|herirás|herirá|heriremos|heriréis|herirán|hiera|hieras|hiera|hiramos|hiráis|hieran|hiriere|hirieres|hiriere|hiriéremos|hiriereis|hirieren|hiriera|hirieras|hiriera|hiriéramos|hirierais|hirieran|hiriese|hirieses|hiriese|hiriésemos|hirieseis|hiriesen|heriría|herirías|heriría|heriríamos|heriríais|herirían
herrar|hierro|hierras|hierra|herramos|herráis|hierran|herraba|herrabas|herraba|herrábamos|herrabais|herraban|herré|herraste|herró|herramos|herrasteis|herraron|herraré|herrarás|herrará|herraremos|herraréis|herrarán|hierre|hierres|hierre|herremos|herréis|hierren|herrare|herrares|herrare|herráremos|herrareis|herraren|herrara|herraras|herrara|herráramos|herrarais|herraran|herrase|herrases|herrase|herrásemos|herraseis|herrasen|herraría|herrarías|herraría|herraríamos|herraríais|herrarían
hervir|hiervo|hierves|hierve|hervimos|hervís|hierven|hervía|hervías|hervía|hervíamos|hervíais|hervían|herví|herviste|hirvió|hervimos|hervisteis|hirvieron|herviré|hervirás|hervirá|herviremos|herviréis|hervirán|hierva|hiervas|hierva|hirvamos|hirváis|hiervan|hirviere|hirvieres|hirviere|hirviéremos|hirviereis|hirvieren|hirviera|hirvieras|hirviera|hirviéramos|hirvierais|hirvieran|hirviese|hirvieses|hirviese|hirviésemos|hirvieseis|hirviesen|herviría|hervirías|herviría|herviríamos|herviríais|hervirían
humedecer|humedezco|humedeces|humedece|humedecemos|humedecéis|humedecen|humedecía|humedecías|humedecía|humedecíamos|humedecíais|humedecían|humedecí|humedeciste|humedeció|humedecimos|humedecisteis|humedecieron|humedeceré|humedecerás|humedecerá|humedeceremos|humedeceréis|humedecerán|humedezca|humedezcas|humedezca|humedezcamos|humedezcáis|humedezcan|humedeciere|humedecieres|humedeciere|humedeciéremos|humedeciereis|humedecieren|humedeciera|humedecieras|humedeciera|humedeciéramos|humedecierais|humedecieran|humedeciese|humedecieses|humedeciese|humedeciésemos|humedecieseis|humedeciesen|humedecería|humedecerías|humedecería|humedeceríamos|humedeceríais|humedecerían
impartir|imparto|impartes|imparte|impartimos|impartís|imparten|impartía|impartías|impartía|impartíamos|impartíais|impartían|impartí|impartiste|impartió|impartimos|impartisteis|impartieron|impartiré|impartirás|impartirá|impartiremos|impartiréis|impartirán|imparta|impartas|imparta|impartamos|impartáis|impartan|impartiere|impartieres|impartiere|impartiéremos|impartiereis|impartieren|impartiera|impartieras|impartiera|impartiéramos|impartierais|impartieran|impartiese|impartieses|impartiese|impartiésemos|impartieseis|impartiesen|impartiría|impartirías|impartiría|impartiríamos|impartiríais|impartirían
impedir|impido|impides|impide|impedimos|impedís|impiden|impedía|impedías|impedía|impedíamos|impedíais|impedían|impedí|impediste|impidió|impedimos|impedisteis|impidieron|impediré|impedirás|impedirá|impediremos|impediréis|impedirán|impida|impidas|impida|impidamos|impidáis|impidan|impidiere|impidieres|impidiere|impidiéremos|impidiereis|impidieren|impidiera|impidieras|impidiera|impidiéramos|impidierais|impidieran|impidiese|impidieses|impidiese|impidiésemos|impidieseis|impidiesen|impediría|impedirías|impediría|impediríamos|impediríais|impedirían
imponer|impongo|impones|impone|imponemos|imponéis|imponen|imponía|imponías|imponía|imponíamos|imponíais|imponían|impuse|impusiste|impuso|impusimos|impusisteis|impusieron|impondré|impondrás|impondrá|impondremos|impondréis|impondrán|imponga|impongas|imponga|impongamos|impongáis|impongan|impusiere|impusieres|impusiere|impusiéremos|impusiereis|impusieren|impusiera|impusieras|impusiera|impusiéramos|impusierais|impusieran|impusiese|impusieses|impusiese|impusiésemos|impusieseis|impusiesen|impondría|impondrías|impondría|impondríamos|impondríais|impondrían
inducir|induzco|induces|induce|inducimos|inducís|inducen|inducía|inducías|inducía|inducíamos|inducíais|inducían|induje|indujiste|indujo|indujimos|indujisteis|indujeron|induciré|inducirás|inducirá|induciremos|induciréis|inducirán|induzca|induzcas|induzca|induzcamos|induzcáis|induzcan|indujere|indujeres|indujere|indujéremos|indujereis|indujeren|indujera|indujeras|indujera|indujéramos|indujerais|indujeran|indujese|indujeses|indujese|indujésemos|indujeseis|indujesen|induciría|inducirías|induciría|induciríamos|induciríais|inducirían
inferir|infiero|infieres|infiere|inferimos|inferís|infieren|infería|inferías|infería|inferíamos|inferíais|inferían|inferí|inferiste|infirió|inferimos|inferisteis|infirieron|inferiré|inferirás|inferirá|inferiremos|inferiréis|inferirán|infiera|infieras|infiera|infiramos|infiráis|infieran|infiriere|infirieres|infiriere|infiriéremos|infiriereis|infirieren|infiriera|infirieras|infiriera|infiriéramos|infirierais|infirieran|infiriese|infirieses|infiriese|infiriésemos|infirieseis|infiriesen|inferiría|inferirías|inferiría|inferiríamos|inferiríais|inferirían
ingerir|ingiero|ingieres|ingiere|ingerimos|ingerís|ingieren|ingería|ingerías|ingería|ingeríamos|ingeríais|ingerían|ingerí|ingeriste|ingerió|ingerimos|ingeristeis|ingerieron|ingeriré|ingerirás|ingerirá|ingeriremos|ingeriréis|ingerirán|ingiera|ingieras|ingiera|ingiramos|ingiráis|ingieran|ingiriere|ingirieres|ingiriere|ingiriéremos|ingiriereis|ingirieren|ingiriera|ingirieras|ingiriera|ingiriéramos|ingirierais|ingirieran|ingiriese|ingirieses|ingiriese|ingiriésemos|ingirieseis|ingiriesen|ingeriría|ingerirías|ingeriría|ingeriríamos|ingeriríais|ingerirían
inquirir|inquiero|inquieres|inquiere|inquirimos|inquirís|inquieren|inquiría|inquirías|inquiría|inquiríamos|inquiríais|inquirían|inquirí|inquiriste|inquirió|inquirimos|inquiristeis|inquirieron|inquiriré|inquirirás|inquirirá|inquiriremos|inquiriréis|inquirirán|inquiera|inquieras|inquiera|inquiramos|inquiráis|inquieran|inquiriere|inquirieres|inquiriere|inquiriéremos|inquiriereis|inquirieren|inquiriera|inquirieras|inquiriera|inquiriéramos|inquirierais|inquirieran|inquiriese|inquirieses|inquiriese|inquiriésemos|inquirieseis|inquiriesen|inquiriría|inquirirías|inquiriría|inquiriríamos|inquiriríais|inquirirían
inscribir|inscribo|inscribes|inscribe|inscribimos|inscribís|inscriben|inscribía|inscribías|inscribía|inscribíamos|inscribíais|inscribían|inscribí|inscribiste|inscribió|inscribimos|inscribisteis|inscribieron|inscribiré|inscribirás|inscribirá|inscribiremos|inscribiréis|inscribirán|inscriba|inscribas|inscriba|inscribamos|inscribáis|inscriban|inscribiere|inscribieres|inscribiere|inscribiéremos|inscribiereis|inscribieren|inscribiera|inscribieras|inscribiera|inscribiéramos|inscribierais|inscribieran|inscribiese|inscribieses|inscribiese|inscribiésemos|inscribieseis|inscribiesen|inscribiría|inscribirías|inscribiría|inscribiríamos|inscribiríais|inscribirían
interferir|interfiero|interfieres|interfiere|interferimos|interferís|interfieren|interfería|interferías|interfería|interferíamos|interferíais|interferían|interferí|interferiste|interfirió|interferimos|interferisteis|interfirieron|interferiré|interferirás|interferirá|interferiremos|interferiréis|interferirán|interfiera|interfieras|interfiera|interfiramos|interfiráis|interfieran|interfiriere|interfirieres|interfiriere|interfiriéremos|interfiriereis|interfirieren|interfiriera|interfirieras|interfiriera|nterfiriéramos|interfirierais|interfirieran|interfiriese|interfirieses|interfiriese|interfiriésemos|interfirieseis|interfiriesen|interferiría|interferirías|interferiría|interferiríamos|interferiríais|interferirían
interponer|interpongo|interpones|interpone|interponemos|interponéis|interponen|interponía|interponías|interponía|interponíamos|interponíais|interponían|interpuse|interpusiste|interpuso|interpusimos|interpusisteis|interpusieron|interpondré|interpondrás|interpondrá|interpondremos|interpondréis|interpondrán|interponga|interpongas|interponga|interpongamos|interpongáis|interpongan|interpusiere|interpusieres|interpusiere|interpusiéremos|interpusiereis|interpusieren|interpusiera|interpusieras|interpusiera|interpusiéramos|interpusierais|interpusieran|interpusiese|interpusieses|interpusiese|interpusiésemos|interpusieseis|interpusiesen|interpondría|interpondrías|interpondría|interpondríamos|interpondríais|interpondrían
intervenir|intervengo|intervienes|interviene|intervenimos|intervenís|intervienen|intervenía|intervenías|intervenía|interveníamos|interveníais|intervenían|intervine|interviniste|intervino|intervinimos|intervinisteis|intervinieron|intervendré|intervendrás|intervendrá|intervendremos|intervendréis|intervendrán|intervenga|intervengas|intervenga|intervengamos|intervengáis|intervengan|interviniere|intervinieres|interviniere|interviniéremos|interviniereis|intervinieren|interviniera|intervinieras|interviniera|interviniéramos|intervinierais|intervinieran|interviniese|intervinieses|interviniese|interviniésemos|intervinieseis|interviniesen|intervendría|intervendrías|intervendría|intervendríamos|intervendríais|intervendrían
introducir|introduzco|introduces|introduce|introducimos|introducís|introducen|introducía|introducías|introducía|introducíamos|introducíais|introducían|introduje|introdujiste|introdujo|introdujimos|introdujisteis|introdujeron|introduciré|introducirás|introducirá|introduciremos|introduciréis|introducirán|introduzca|introduzcas|introduzca|introduzcamos|introduzcáis|introduzcan|introdujere|introdujeres|introdujere|introdujéremos|introdujereis|introdujeren|introdujera|introdujeras|introdujera|introdujéramos|introdujerais|introdujeran|introdujese|introdujeses|introdujese|introdujésemos|introdujeseis|introdujesen|introduciría|introducirías|introduciría|introduciríamos|introduciríais|introducirían
invertir|invierto|inviertes|invierte|invertimos|invertís|invierten|invertía|invertías|invertía|invertíamos|invertíais|invertían|invertí|invertiste|invirtió|invertimos|invertisteis|invirtieron|invertiré|invertirás|invertirá|invertiremos|invertiréis|invertirán|invierta|inviertas|invierta|invirtamos|invirtáis|inviertan|invirtiere|invirtieres|invirtiere|invirtiéremos|invirtiereis|invirtieren|invirtiera|invirtieras|invirtiera|invirtiéramos|invirtierais|invirtieran|invirtiese|invirtieses|invirtiese|invirtiésemos|invirtieseis|invirtiesen|invertiría|invertirías|invertiría|invertiríamos|invertiríais|invertirían
investir|invisto|invistes|inviste|investimos|investís|invisten|investía|investías|investía|investíamos|investíais|investían|investí|investiste|invistió|investimos|investisteis|invistieron|investiré|investirás|investirá|investiremos|investiréis|investirán|invista|invistas|invista|invistamos|invistáis|invistan|invistiere|invistieres|invistiere|invistiéremos|invistiereis|invistieren|invistiera|invistieras|invistiera|invistiéramos|invistierais|invistieran|invistiese|invistieses|invistiese|invistiésemos|invistieseis|invistiesen|investiría|investirías|investiría|investiríamos|investiríais|investirían
ir|voy|vas|va|vamos|vais|van|iba|ibas|iba|íbamos|ibais|iban|fui|fuiste|fue|fuimos|fuisteis|fueron|iré|irás|irá|iremos|iréis|irán|vaya|vayas|vaya|vayamos|vayáis|vayan|fuere|fueres|fuere|fuéremos|fuereis|fueren|fuera|fueras|fuera|fuéramos|fuerais|fueran|fuese|fueses|fuese|fuésemos|fueseis|fuesen|iría|irías|iría|iríamos|iríais|irían
jugar|juego|juegas|juega|jugamos|jugáis|juegan|jugaba|jugabas|jugaba|jugábamos|jugabais|jugaban|jugué|jugaste|jugó|jugamos|jugasteis|jugaron|jugaré|jugarás|jugará|jugaremos|jugaréis|jugarán|juegue|juegues|juegue|juguemos|juguéis|jueguen|jugare|jugares|jugare|jugáremos|jugareis|jugaren|jugara|jugaras|jugara|jugáramos|jugarais|jugaran|jugase|jugases|jugase|jugásemos|jugaseis|jugasen|jugaría|jugarías|jugaría|jugaríamos|jugaríais|jugarían
llover|lluevo|llueves|llueve|llovemos|llovéis|llueven|llovía|llovías|llovía|llovíamos|llovíais|llovían|lloví|lloviste|llovió|llovimos|llovisteis|llovieron|lloveré|lloverás|lloverá|lloveremos|lloveréis|lloverán|llueva|lluevas|llueva|llovamos|llováis|lluevan|lloviere|llovieres|lloviere|lloviéremos|lloviereis|llovieren|lloviera|llovieras|lloviera|lloviéramos|llovierais|llovieran|lloviese|llovieses|lloviese|lloviésemos|llovieseis|lloviesen|llovería|lloverías|llovería|lloveríamos|lloveríais|lloverían
lucir|luzco|luces|luce|lucimos|lucís|lucen|lucía|lucías|lucía|lucíamos|lucíais|lucían|lucí|luciste|lució|lucimos|lucisteis|lucieron|luciré|lucirás|lucirá|luciremos|luciréis|lucirán|luzca|luzcas|luzca|luzcamos|luzcáis|luzcan|luciere|lucieres|luciere|luciéremos|luciereis|lucieren|luciera|lucieras|luciera|luciéramos|lucierais|lucieran|luciese|lucieses|luciese|luciésemos|lucieseis|luciesen|luciría|lucirías|luciría|luciríamos|luciríais|lucirían
maldecir|maldigo|maldices|maldice|maldecimos|maldecís|maldicen|maldecía|maldecías|maldecía|maldecíamos|maldecíais|maldecían|maldije|maldijiste|maldijo|maldijimos|maldijisteis|maldijeron|maldeciré|maldecirás|maldecirá|maldeciremos|maldeciréis|maldecirán|maldiga|maldigas|maldiga|maldigamos|maldigáis|maldigan|maldijere|maldijeres|maldijere|maldijéremos|maldijereis|maldijeren|maldijera|maldijeras|maldijera|maldijéramos|maldijerais|maldijeran|maldijese|maldijeses|maldijese|maldijésemos|maldijeseis|maldijesen|maldeciría|maldecirías|maldeciría|maldeciríamos|maldeciríais|maldecirían
malquerer|malquiero|malquieres|malquiere|malqueremos|malqueréis|malquieren|malquería|malquerías|malquería|malqueríamos|malqueríais|malquerían|malquise|malquisiste|malquiso|malquisimos|malquisisteis|malquisieron|malquerré|malquerrás|malquerrá|malquerremos|malquerréis|malquerrán|malquiera|malquieras|malquiera|malqueramos|malqueráis|malquieran|malquisiere|malquisieres|malquisiere|malquisiéremos|malquisiereis|malquisieren|malquisiera|malquisieras|malquisiera|malquisiéramos|malquisierais|malquisieran|malquisiese|malquisieses|malquisiese|malquisiésemos|malquisieseis|malquisiesen|malquerría|malquerrías|malquerría|malquerríamos|malquerríais|malquerrían
manifestar|manifiesto|manifiestas|manifiesta|manifestamos|manifestáis|manifiestan|manifestaba|manifestabas|manifestaba|manifestábamos|manifestabais|manifestaban|manifesté|manifestaste|manifestó|manifestamos|manifestasteis|manifestaron|manifestaré|manifestarás|manifestará|manifestaremos|manifestaréis|manifestarán|manifieste|manifiestes|manifieste|manifestemos|manifestéis|manifiesten|manifestare|manifestares|manifestare|manifestáremos|manifestareis|manifestaren|manifestara|manifestaras|manifestara|manifestáramos|manifestarais|manifestaran|manifestase|manifestases|manifestase|manifestásemos|manifestaseis|manifestasen|manifestaría|manifestarías|manifestaría|manifestaríamos|manifestaríais|manifestarían
mantener|mantengo|mantienes|mantiene|mantenemos|mantenéis|mantienen|mantenía|mantenías|mantenía|manteníamos|manteníais|mantenían|mantuve|mantuviste|mantuvo|mantuvimos|mantuvisteis|mantuvieron|mantendré|mantendrás|mantendrá|mantendremos|mantendréis|mantendrán|mantenga|mantengas|mantenga|mantengamos|mantengáis|mantengan|mantuviere|mantuvieres|mantuviere|mantuviéremos|mantuviereis|mantuvieren|mantuviera|mantuvieras|mantuviera|mantuviéramos|mantuvierais|mantuvieran|mantuviese|mantuvieses|mantuviese|mantuviésemos|mantuvieseis|mantuviesen|mantendría|mantendrías|mantendría|mantendríamos|mantendríais|mantendrían
mecer|mezo|meces|mece|mecemos|mecéis|mecen|mecía|mecías|mecía|mecíamos|mecíais|mecían|mecí|meciste|meció|mecimos|mecisteis|mecieron|meceré|mecerás|mecerá|meceremos|meceréis|mecerán|meza|mezas|meza|mezamos|mezáis|mezan|meciere|mecieres|meciere|meciéremos|meciereis|mecieren|meciera|mecieras|meciera|meciéramos|mecierais|mecieran|meciese|mecieses|meciese|meciésemos|mecieseis|meciesen|mecería|mecerías|mecería|meceríamos|meceríais|mecerían
medir|mido|mides|mide|medimos|medís|miden|medía|medías|medía|medíamos|medíais|medían|medí|mediste|midió|medimos|medisteis|midieron|mediré|medirás|medirá|mediremos|mediréis|medirán|mida|midas|mida|midamos|midáis|midan|midiere|midieres|midiere|midiéremos|midiereis|midieren|midiera|midieras|midiera|midiéramos|midierais|midieran|midiese|midieses|midiese|midiésemos|midieseis|midiesen|mediría|medirías|mediría|mediríamos|mediríais|medirían
mentar|miento|mientas|mienta|mentamos|mentáis|mientan|mentaba|mentabas|mentaba|mentábamos|mentabais|mentaban|menté|mentaste|mentó|mentamos|mentasteis|mentaron|mentaré|mentarás|mentará|mentaremos|mentaréis|mentarán|miente|mientes|miente|mentemos|mentéis|mienten|mentare|mentares|mentare|mentáremos|mentareis|mentaren|mentara|mentaras|mentara|mentáramos|mentarais|mentaran|mentase|mentases|mentase|mentásemos|mentaseis|mentasen|mentaría|mentarías|mentaría|mentaríamos|mentaríais|mentarían
mentir|miento|mientes|miente|mentimos|mentís|mienten|mentía|mentías|mentía|mentíamos|mentíais|mentían|mentí|mentiste|mintió|mentimos|mentisteis|mintieron|mentiré|mentirás|mentirá|mentiremos|mentiréis|mentirán|mienta|mientas|mienta|mintamos|mintáis|mientan|mintiere|mintieres|mintiere|mintiéremos|mintiereis|mintieren|clsmintiera|mintieras|mintiera|mintiéramos|mintierais|mintieran|mintiese|mintieses|mintiese|mintiésemos|mintieseis|mintiesen|mentiría|mentirías|mentiría|mentiríamos|mentiríais|mentirían
merecer|merezco|mereces|merece|merecemos|merecéis|merecen|merecía|merecías|merecía|merecíamos|merecíais|merecían|merecí|mereciste|mereció|merecimos|merecisteis|merecieron|mereceré|merecerás|merecerá|mereceremos|mereceréis|merecerán|merezca|merezcas|merezca|merezcamos|merezcáis|merezcan|mereciere|merecieres|mereciere|mereciéremos|mereciereis|merecieren|mereciera|merecieras|mereciera|mereciéramos|merecierais|merecieran|mereciese|merecieses|mereciese|mereciésemos|merecieseis|mereciesen|merecería|merecerías|merecería|mereceríamos|mereceríais|merecerían
merendar|meriendo|meriendas|merienda|merendamos|merendáis|meriendan|merendaba|merendabas|merendaba|merendábamos|merendabais|merendaban|merendé|merendaste|merendó|merendamos|merendasteis|merendaron|merendaré|merendarás|merendará|merendaremos|merendaréis|merendarán|meriende|meriendes|meriende|merendemos|merendéis|merienden|merendare|merendares|merendare|merendáremos|merendareis|merendaren|merendara|merendaras|merendara|merendáramos|merendarais|merendaran|merendase|merendases|merendase|merendásemos|merendaseis|merendasen|merendaría|merendarías|merendaría|merendaríamos|merendaríais|merendarían
moler|muelo|mueles|muele|molemos|moléis|muelen|molía|molías|molía|molíamos|molíais|molían|molí|moliste|molió|molimos|molisteis|molieron|moleré|molerás|molerá|moleremos|moleréis|molerán|muela|muelas|muela|molamos|moláis|muelan|moliere|molieres|moliere|moliéremos|moliereis|molieren|moliera|molieras|moliera|moliéramos|molierais|molieran|moliese|molieses|moliese|moliésemos|molieseis|moliesen|molería|molerías|molería|moleríamos|moleríais|molerían
morder|muerdo|muerdes|muerde|mordemos|mordéis|muerden|mordía|mordías|mordía|mordíamos|mordíais|mordían|mordí|mordiste|mordió|mordimos|mordisteis|mordieron|morderé|morderás|morderá|morderemos|morderéis|morderán|muerda|muerdas|muerda|mordamos|mordáis|muerdan|mordiere|mordieres|mordiere|mordiéremos|mordiereis|mordieren|mordiera|mordieras|mordiera|mordiéramos|mordierais|mordieran|mordiese|mordieses|mordiese|mordiésemos|mordieseis|mordiesen|mordería|morderías|mordería|morderíamos|morderíais|morderían
